Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,5250000,3,3,2950,60 E 55th St Ph 3,"New York, NY 10022",New York,New York County,New York,40.760525,-73.972787
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,595000,1,1,556,68 Eldert St # 4C,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6869771,-73.9126141
Brokered by Keller Williams NYC,Condo for sale,2995000,2,2,1784,721 Fifth Ave Unit 52K,"New York, NY 10022",New York,New York County,New York,40.762394,-73.9739039
Brokered by KORR REALTY,Condo for sale,749999,3,3,1602,1906 Bergen Ave Unit 9A,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.625366,-73.908929
Brokered by R New York,Condo for sale,2300000,3,3,1700,330 E 38th St Apt 12N,"New York, NY 10016",New York,New York County,New York,40.7462651,-73.972462
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,6750000,2,2,2320,15 Hudson Yards Apt 66B,"New York, NY 10001",New York,New York County,New York,40.7537586,-74.003221
Brokered by COMPASS,Condo for sale,799000,1,1,2184,300 E 40th St Apt 30N,"Manhattan, NY 10016",New York,New York County,New York,40.7484135,-73.9731998
Brokered by COMPASS,Condo for sale,4275000,2,2,2184,110 Central Park S Apt 5A,"Manhattan, NY 10019",New York,New York County,New York,40.765738,-73.9770652
Brokered by COMPASS,Condo for sale,799000,1,1,2184,300 E 40th St Apt 30N,"Manhattan, NY 10016",New York,New York County,New York,40.7484135,-73.9731998
Brokered by Elegran Real Estate And Development,Condo for sale,5750000,3,3,3700,259 Bowery Units 3 & 4,"New York, NY 10002",10002,United States,New York,40.7231518,-73.9927218
"Brokered by Nest Seekers International, Long Island",Condo for sale,580000,1,2,2184,109-9 15th Ave,"Queens, NY 11356",United States,New York,Queens County,40.7841619,-73.8570221
Brokered by COMPASS,Condo for sale,1100000,2,1,988,318 W 100th St Apt 8B,"Manhattan, NY 10025",New York,New York County,New York,40.7981209,-73.9726033
Brokered by Keller Williams NYC,Condo for sale,4999000,2,2,1666,111 Murray St Apt 41B,"New York, NY 10007",New York,New York County,New York,40.715351,-74.0128441
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,1695000,3,2,1827,475 Sterling Pl Apt 1B,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6745841,-73.9623868
Brokered by Brown Harris Stevens,Condo for sale,2800000,3,2,1687,543 W 122nd St Apt 27A,"Manhattan, NY 10027",New York,New York County,New York,40.8115505,-73.959759
Brokered by EXP Realty,Condo for sale,459000,1,1,548,3031 Brighton 5th St Unit 3C,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5786264,-73.9626111
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,15900000,4,4,3698,1 Central Park S Unit 1901,"Manhattan, NY 10019",New York,New York County,New York,40.7646573,-73.9744439
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,4995000,3,4,1960,100 Central Park S Unit 3AD,"New York, NY 10019",New York,New York County,New York,40.7655919,-73.9766034
Brokered by COMPASS,Condo for sale,2250000,3,1,1710,181 Hudson St Ste 2A,"Manhattan, NY 10013",New York,New York County,New York,40.7228727,-74.0083077
Brokered by REAL NEW YORK - Lower East Side,Condo for sale,989000,3,1,930,282A Nassau Ave Apt 3A,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,40.7259961,-73.9393987
Brokered by Brown Harris Stevens - 1926 Broadway,Condo for sale,4880000,3,3,2130,400 Fifth Ave Unit 57E,"Manhattan, NY 10018",New York,New York County,New York,40.7500989,-73.9838104
Brokered by E Realty International Corp,Condo for sale,600000,1,1,830,132-35 Sanford Ave Unit Ld,"Flushing, NY 11355",United States,New York,Queens County,40.7553537,-73.8319271
Brokered by Corcoran East Side,Condo for sale,5400000,3,4,2515,300 E 55th St Ph B,"New York, NY 10022",United States,New York,New York County,40.7577445,-73.9660563
Brokered by Brown Harris Stevens,Condo for sale,1625000,1,2,995,393 W End Ave Apt 8F,"Manhattan, NY 10024",New York,New York County,New York,40.7842031,-73.9816026
Brokered by RE/MAX Elite,Condo for sale,385000,2,1,910,100 Colfax Ave Apt 3V,"Staten Island, NY 10306",New York,Richmond County,Staten Island,40.5795495,-74.1077209
Brokered by COMPASS,Condo for sale,5200000,2,3,1394,2 E 55th St Unit 1118,"Manhattan, NY 10022",New York County,New York,Manhattan,40.761255,-73.9744834
Brokered by Winzone Realty Inc,Condo for sale,550000,1,1,712,61-05 39th Ave Unit G3,"Woodside, NY 11377",New York,Queens County,Queens,40.7472923,-73.902194
Brokered by COMPASS,Condo for sale,2800000,3,3,3341,429 Kent Ave Unit L65,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,40.7096014,-73.9682173
Brokered by E Realty International Corp,Condo for sale,725000,2,2,800,91-23 Corona Ave Unit 4F,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7427705,-73.8727516
Brokered by Winzone Realty Inc,Condo for sale,595000,2,2,739,71-66 Parsons Blvd Unit 7F,"Flushing, NY 11365",New York,Queens County,Queens,40.72843,-73.81141
Brokered by Corcoran West Side,Condo for sale,2350000,2,2,1428,88 Lexington Ave Apt 1602,"New York, NY 10016",New York,New York County,New York,40.7417244,-73.9835246
"Brokered by Nest Seekers International, Tribeca",Condo for sale,705000,1,1,631,30-05 Vernon Blvd Unit 3E,"Queens, NY 11102",New York,Queens County,Queens,40.771526,-73.933747
Brokered by EXIT ALL SEASONS REALTY,Condo for sale,1300000,2,2,1125,163 Taaffe Pl Apt 4,"Brooklyn, NY 11205",United States,New York,Kings County,40.6936119,-73.9599302
Brokered by Keller Williams NYC,Condo for sale,1675000,2,2,1294,340 E 64th St Apt 8R,"New York, NY 10065",New York,New York County,New York,40.7631464,-73.9610896
Brokered by COMPASS,Condo for sale,1395000,2,2,1065,5-49 Borden Ave Unit 8G,"Queens, NY 11101",New York,Queens County,Queens,40.7417206,-73.9554071
Brokered by EXIT ALL SEASONS REALTY,Condo for sale,1300000,2,2,1125,163 Taaffe Pl Apt 4,"Brooklyn, NY 11205",United States,New York,Kings County,40.6936119,-73.9599302
Brokered by Corcoran East Side,Condo for sale,2495000,1,2,1218,421 Hudson St Apt 807,"New York, NY 10014",New York,New York County,New York,40.7298815,-74.0073131
Brokered by Sany Realty Group Llc,Condo for sale,399000,1,1,771,152-72 Melbourne Ave Unit Le,"Flushing, NY 11367",United States,New York,Queens County,40.7335145,-73.8153016
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,1095000,2,2,1200,50 Pine St Apt 12S,"New York, NY 10005",New York,New York County,New York,40.7069308,-74.0085978
Brokered by Corcoran East Side,Condo for sale,14950000,4,4,4017,180 E 88th St Apt 46,"New York, NY 10128",New York,New York County,New York,40.780024,-73.9535283
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,1195000,1,1,600,222 W 14th St Apt 10A,"New York, NY 10011",New York,New York County,New York,40.7389431,-74.0012691
"Brokered by Nest Seekers International, Midtown",Condo for sale,649000,3,2,2184,220 E 60th St Ph G,"New York, NY 10022",United States,New York,New York County,40.761661,-73.9653315
Brokered by EXIT REALTY PROFESSIONALS,Condo for sale,815000,3,2,1039,168 Avenue P Apt 8A,"Brooklyn, NY 11204",New York,Kings County,Brooklyn,40.6075821,-73.981924
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,3900000,2,2,1700,641 Fifth Ave Unit 30F,"New York, NY 10022",New York,New York County,New York,40.7592091,-73.9760875
Brokered by Corcoran Park Avenue South,Condo for sale,795000,2,1,759,215 E 80th St Apt 4F,"New York, NY 10075",New York,New York County,New York,40.7747919,-73.9558198
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,460000,3,1,426,225 E 46th St Apt 4F,"New York, NY 10017",New York,New York County,New York,40.7530103,-73.9712947
Brokered by TOP NEST INC,Condo for sale,534900,1,1,654,2517 Voorhies Ave Unit 1H,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5869857,-73.9434887
Brokered by Corcoran Williamsburg Bedford,Condo for sale,1249000,4,2,1605,148-09 Northern Blvd Apt 4A,"Queens, NY 11354",United States,New York,Queens County,40.7654814,-73.8178731
Brokered by Roz Khan,Condo for sale,625000,1,1,2184,14-40 31 Ave Unit 2R,"Astoria, NY 11106",New York,Queens County,Queens,40.767458,-73.9308615
Brokered by Corcoran Park Slope,Condo for sale,1650000,2,2,1168,162 S Portland Ave Unit 2,"Brooklyn, NY 11217",New York,Kings County,Brooklyn,40.684488,-73.974384
Brokered by COMPASS,Condo for sale,1575000,1,2,1494,30 Main St Apt 4D,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.702988,-73.9907803
Brokered by Douglas Elliman - Roslyn,Condo for sale,459000,3,1,489,138-35 Elder Ave Unit 4DA,"Flushing, NY 11355",New York,Queens County,Queens,40.7528527,-73.8236711
Brokered by Momentum Real Estate Llc,Condo for sale,389990,2,1,886,100 Colfax Ave Apt 7U,"Staten Island, NY 10306",New York,Richmond County,Staten Island,40.5795138,-74.1075247
Brokered by Century 21 Bay Benjamin,Condo for sale,375000,3,1,500,2 Bay Club Dr Apt 14R,"Bayside, NY 11360",New York,Queens County,Queens,40.7781488,-73.782075
Brokered by COMPASS,Condo for sale,8950000,3,4,2367,212 W 18th St Apt 17A,"Manhattan, NY 10011",New York,New York County,New York,40.7412267,-73.9987741
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,3995000,3,3,1856,230 W 56th St Apt 65B,"New York, NY 10019",New York County,New York,Manhattan,40.7652485,-73.9824857
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1345000,1,2,1010,170 E End Ave Apt 3K,"New York, NY 10128",New York,New York County,New York,40.776099,-73.944343
Brokered by Brown Harris Stevens,Condo for sale,3550000,4,4,2120,543 W 122nd St Apt 21A,"Manhattan, NY 10027",New York,New York County,New York,40.8115505,-73.959759
Brokered by COMPASS,Condo for sale,5500000,4,4,2670,306 Mott St Apt 9,"Manhattan, NY 10012",New York,New York County,New York,40.7250022,-73.9938611
"Brokered by Nest Seekers International, Midtown",Condo for sale,2750000,2,2,1856,323 E 79th St Apt 3,"New York, NY 10075",New York,New York County,New York,40.7730877,-73.9538262
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,3995000,1,2,1560,23 E 22nd St # 11B,"New York, NY 10010",New York,New York County,New York,40.7403023,-73.9881731
Brokered by Corcoran Brooklyn Heights,Condo for sale,849000,2,2,937,733 Ocean Pkwy # 7C,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6305676,-73.9713098
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1,971,856 Washington Ave Apt 6C,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6725244,-73.9631215
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1,971,856 Washington Ave Apt 6C,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6725244,-73.9631215
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,15000000,2,2,2625,432 Park Ave Apt 84A,"New York, NY 10022",New York,New York County,New York,40.7615061,-73.9717996
Brokered by COMPASS,Condo for sale,1195000,1,2,1330,214 N 11th St Apt 1B,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.7187183,-73.9533885
Brokered by COMPASS,Condo for sale,24500000,4,6,5427,838 5th Ave Fl 6,"Manhattan, NY 10065",New York,New York County,New York,40.7677424,-73.9700367
"Brokered by MAXIMILLION REALTY, INC.",Condo for sale,490000,1,1,730,501 Surf Ave Apt 2N,"Brooklyn, NY 11224",Kings County,Brooklyn,Coney Island,40.5755355,-73.9735905
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,499500,3,1,2184,401 E 60th St Apt 5P,"New York, NY 10022",New York,New York County,New York,40.7603031,-73.9610497
Brokered by Brown Harris Stevens,Condo for sale,7995000,4,4,2697,111 Murray St Apt 30W,"Manhattan, NY 10007",New York,New York County,New York,40.715351,-74.0128441
Brokered by City Connections Realty,Condo for sale,529000,3,1,367,1 Wall Street Ct Apt 1406,"New York, NY 10005",New York,New York County,New York,40.705216,-74.0085311
Brokered by E Realty International Corp,Condo for sale,654250,2,1,702,91-23 Corona Ave Unit 7A,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7427705,-73.8727516
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1350000,1,2,822,2 River Ter Apt 3F,"New York, NY 10282",New York,New York County,New York,40.7152964,-74.0160671
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1,971,856 Washington Ave Apt 6C,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.6725244,-73.9631215
Brokered by E Realty International Corp,Condo for sale,654250,2,1,702,91-23 Corona Ave Unit 7A,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7427705,-73.8727516
Brokered by North East Queens Realty Corp,Condo for sale,518000,1,1,2184,152-18 Union Tpke Ph B,"Flushing, NY 11367",United States,New York,Queens County,40.7188694,-73.8111217
Brokered by E Realty International Corp,Condo for sale,550000,2,2,721,60-70 Woodhaven Blvd Unit 3C,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7301358,-73.871999
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,2600000,3,2,1729,242 E 15th St Apt 1,"New York, NY 10003",New York,New York County,New York,40.733031,-73.9850368
Brokered by COMPASS,Condo for sale,2500000,2,2,1111,49 N 8th St Apt 6E,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,40.7208528,-73.9609091
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,2600000,3,2,1729,242 E 15th St Apt 1,"New York, NY 10003",New York,New York County,New York,40.733031,-73.9850368
Brokered by Akcess24homes Inc,Condo for sale,349000,2,1,2184,97-52 75th St Unit B42,"Ozone Park, NY 11416",United States,New York,Queens County,40.6797517,-73.8624978
Brokered by REAL NEW YORK - Remote Brooklyn,Condo for sale,499000,3,1,472,127 W 112th St Apt 1B,"New York, NY 10026",New York,New York County,New York,40.800382,-73.953136
Brokered by Serhant,Condo for sale,789000,3,2,800,109 Lafayette St Rm 502,"New York, NY 10013",New York,New York County,New York,40.7179262,-74.0005942
Brokered by Brown Harris Stevens,Condo for sale,945000,2,2,903,2351 Adam Clayton Powell Jr Blvd Apt 614,"Manhattan, NY 10030",New York,New York County,New York,40.816711,-73.94205
Brokered by E Realty International Corp,Condo for sale,598125,2,1,655,91-23 Corona Ave Unit 4G,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7427705,-73.8727516
