Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Sysak Sells Llc,House for sale,735000,3,2,2350,3271 Hatting Pl,"Bronx, NY 10465",United States,New York,Bronx County,40.8170494,-73.802331
"Brokered by Robert DeFalco Realty, Inc.",House for sale,399999,2,1,1056,123 Roe St,"Staten Island, NY 10310",United States,New York,Richmond County,40.6309242,-74.1212547
Brokered by Keller Williams Realty Group,House for sale,599000,4,2,1665,740 E 242nd St,"Bronx, NY 10470",United States,New York,Bronx County,40.9052119,-73.8481704
Brokered by YOUR HOME SOLD GUARANTEED REALTY,House for sale,1150000,3,2,1352,84 W 197th St,"Bronx, NY 10468",United States,New York,Bronx County,40.871637,-73.8984353
"Brokered by Robert DeFalco Realty, Inc.",House for sale,874900,3,4,1500,42 Greenway Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.5891334,-74.1468153
Brokered by Bold Realty Corp,House for sale,1425000,5,4,2184,138-51 63rd Ave,"Flushing, NY 11367",United States,New York,Queens County,40.7399679,-73.826261
Brokered by Bold Realty Corp,House for sale,1425000,5,4,2184,138-51 63rd Ave,"Flushing, NY 11367",United States,New York,Queens County,40.7399679,-73.826261
Brokered by Elite Home Sales Inc,House for sale,1248000,4,2,2450,3007 Avenue S,"Brooklyn, NY 11229",11229,United States,New York,40.6056129,-73.9396751
"Brokered by Robert DeFalco Realty, Inc.",House for sale,339000,2,1,700,31 Center Pl,"Staten Island, NY 10306",United States,New York,Richmond County,40.5633004,-74.1004012
Brokered by qvtopservice,House for sale,699000,3,1,4000,188-28 114th Dr,"Saint Albans, NY 11412",United States,New York,Queens County,40.6969277,-73.7655056
Brokered by Keller Williams Realty NYC Grp,House for sale,775000,3,1,1696,1217 Fairfax Ave,"Bronx, NY 10465",United States,New York,Bronx County,40.8377397,-73.8241472
Brokered by RE MAX Real Estate Professionals,House for sale,685000,4,2,2269,263 Richmond Hill Rd,"Staten Island, NY 10314",United States,New York,Richmond County,40.5849183,-74.1599388
Brokered by Ivey North Llc,House for sale,1200000,4,2,2184,46-36 206 St,"Bayside, NY 11361",United States,New York,Queens County,40.75515,-73.7757869
Brokered by RE MAX Real Estate Professionals,House for sale,685000,4,2,2269,263 Richmond Hill Rd,"Staten Island, NY 10314",United States,New York,Richmond County,40.5849183,-74.1599388
Brokered by Homefinders of SI Inc.,House for sale,699000,3,2,1008,402 Grandview Ave,"Staten Island, NY 10303",United States,New York,Richmond County,40.6306551,-74.1655807
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2,2184,3028 Brighton 7th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5790606,-73.9612505
NoBroker,House for sale,899000,2,2,1056,1595 Independence Ave,"Brooklyn, NY 11228",United States,New York,Kings County,40.603279,-74.014377
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,2150000,2,2,2184,300 E 40th St Apt 28B,"New York, NY 10016",New York,New York County,New York,40.7479844,-73.9728389
Brokered by Amorelli Realty LLC,House for sale,899000,3,1,2184,32-50 53 Pl,"Woodside, NY 11377",United States,New York,Queens County,40.7543613,-73.9077947
Brokered by Call It Home Realty LLC,House for sale,699000,5,4,1838,2845 Decatur Ave,"Bronx, NY 10458",United States,New York,Bronx County,40.8677282,-73.8849595
Brokered by Parkside Realty Of Queens Inc,House for sale,669000,3,1,2184,91-09 95th St,"Woodhaven, NY 11421",United States,New York,Queens County,40.6899622,-73.8484421
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2,2184,3028 Brighton 7th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5790606,-73.9612505
Brokered by Macaluso Realty,House for sale,590000,5,3,1152,665 Nasby Pl,"Far Rockaway, NY 11691",United States,New York,Queens County,40.6019328,-73.7587155
Brokered by Coordinate,House for sale,1250000,3,2,2049,134 E 35th St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6520971,-73.9451094
Brokered by Corcoran Brooklyn Heights,House for sale,1699000,3,2,2200,93 Lexington Ave # 4,"Brooklyn, NY 11238",United States,New York,Kings County,40.6870728,-73.9584649
Brokered by Voro Llc,House for sale,738280,3,2,1302,224-20 145th Rd,"Springfield Gardens, NY 11413",United States,New York,Queens County,40.6619508,-73.7548417
Brokered by Island Group Realty Inc,House for sale,799000,4,2,2184,133-22 Centreville St,"Ozone Park, NY 11417",United States,New York,Queens County,40.6757849,-73.8361627
Brokered by TREBACH REALTY INC,House for sale,1500000,8,5,2184,3251 Riverdale Ave,"Bronx, NY 10463",United States,New York,Bronx County,40.8838882,-73.908028
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2,2184,3065 Brighton 4th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.577735,-73.9632478
Brokered by Duradox Management,House for sale,749999,3,2,2184,536 E 51st St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6485435,-73.9292272
Brokered by Precious Properties Corp.,House for sale,685000,3,2,1280,59 Bartlett Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.5491914,-74.1660279
"Brokered by Neuhaus Realty, Inc.",House for sale,2800000,2,1,1800,98A-98G Discala Ln,"Staten Island, NY 10312",10312,United States,New York,40.5240723,-74.1710503
Brokered by Century 21 Realty First,House for sale,2570000,5,2,2000,9223 Ridge Blvd,"Brooklyn, NY 11209",United States,New York,Kings County,40.6193875,-74.0353364
Brokered by RE MAX Edge,House for sale,875000,5,2,1974,1646 E 54th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6174718,-73.9231114
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,758800,3,2,1633,74 Appleby Ave,"Staten Island, NY 10305",United States,New York,Richmond County,40.5910792,-74.0801059
Brokered by Weichert Realtors Evolution Group,House for sale,995000,4,2,2200,43 Sunnyside Ter,"Staten Island, NY 10301",United States,New York,Richmond County,40.6146934,-74.0996097
Brokered by Howard Hanna | Rand Realty,House for sale,575000,3,1,1390,920 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,40.8069155,-73.8562067
Brokered by Cross Country Realty,House for sale,1499000,7,6,2184,120-47 Sunrise Ct,"College Point, NY 11356",United States,New York,Queens County,40.7952284,-73.8483228
Brokered by Native Real Estate - Native Real Estate,House for sale,3850000,4,4,4374,105 Franklin St,"Brooklyn, NY 11222",United States,New York,Kings County,40.7295332,-73.957726
Brokered by Home Source Realty Inc,House for sale,845000,4,2,2184,202-08 100th Ave,"Hollis, NY 11423",United States,New York,Queens County,40.7108416,-73.7572751
Brokered by COMPASS,House for sale,950000,3,2,1308,133 W 195th St,"Bronx, NY 10468",United States,New York,Bronx County,40.8704967,-73.9011805
Brokered by Ny Superior Realty,House for sale,1548000,9,4,2184,104-14 37th Ave,"Corona, NY 11368",United States,New York,Queens County,40.7534193,-73.8628811
Brokered by B Square Realty,House for sale,988000,4,4,2184,26-50 211th St,"Bayside, NY 11360",United States,New York,Queens County,40.7736469,-73.777944
Brokered by ATLANTIC PROPERTIES REALTY INC,House for sale,1175000,3,2,2184,3026 Brighton 7th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5791234,-73.9613152
Brokered by Realty Trends Corp,House for sale,1499000,5,4,3200,64-16 Beach Front Rd,"Arverne, NY 11692",United States,New York,Queens County,40.5883964,-73.7934995
Brokered by Katz Realty,House for sale,1200000,4,2,2173,16 Monroe Pl,"Staten Island, NY 10314",United States,New York,Richmond County,40.5995725,-74.1264046
Brokered by RE MAX Edge,House for sale,799000,3,2,2184,935 E 32nd St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6284586,-73.9450168
Brokered by Chase Real Properties Llc,House for sale,715000,4,2,1866,405 Turneur Ave,"Bronx, NY 10473",United States,New York,Bronx County,40.8151628,-73.8462531
Brokered by Hometown Properties,House for sale,1049000,3,1,1683,467 82nd St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6249039,-74.0253417
Brokered by Realty Connect USA LLC,House for sale,725000,3,2,2184,117-75 141st St,"Jamaica, NY 11436",United States,New York,Queens County,40.6763934,-73.7998105
Brokered by Excell Choice Realty,House for sale,1439000,4,2,2184,229 Monroe St,"Bedford Stuyvesant, NY 11216",United States,New York,Kings County,40.6857744,-73.9493686
Brokered by Coldwell Banker Reliable,House for sale,6600000,8,5,5110,160 E 105th St,"New York, NY 10029",United States,New York,New York County,40.7911493,-73.9463028
Brokered by Ozana Realty Group,House for sale,632000,4,2,1496,40 Princeton Ln,"Staten Island, NY 10312",United States,New York,Richmond County,40.5533858,-74.1974018
Brokered by Ozana Realty Group,House for sale,632000,4,2,1496,40 Princeton Ln,"Staten Island, NY 10312",United States,New York,Richmond County,40.5533858,-74.1974018
Brokered by Ditommaso Real Estate,House for sale,968000,3,2,2845,107 McVeigh Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.588988,-74.1530581
Brokered by Akcess24homes Inc,House for sale,849000,4,2,2184,120-09 Linden Blvd,"South Ozone Park, NY 11420",United States,New York,Queens County,40.6793288,-73.8192101
Brokered by Pin It Realty Llc,House for sale,549000,4,2,2184,10-18 Beach 22nd St,"Far Rockaway, NY 11691",United States,New York,Queens County,40.6027057,-73.7548417
Brokered by REO FIRST CHOICE REALTY LLC,House for sale,749000,3,2,1400,4593 Kings Hwy,"Brooklyn, NY 11234",United States,New York,Kings County,40.6306818,-73.9325033
Brokered by Corcoran SoHo,House for sale,7188000,3,3,4108,60 Warren St Fl 3,"New York, NY 10007",New York,New York County,New York,40.7150155,-74.0093372
Brokered by Joseph Baratta & Company Realty,House for sale,629000,3,2,1575,3312 Paulding Ave Unit A,"Bronx, NY 10469",United States,New York,Bronx County,40.8734881,-73.8582333
Brokered by Carina Realty Inc,House for sale,1350000,3,2,2184,219 E 115th St,"Nyc, NY 10029",United States,New York,New York County,40.7970316,-73.9395297
Brokered by MQ Realty - M Q Realty,House for sale,3750000,13,8,2184,37-02 31st Ave Unit Building,"Astoria, NY 11103",United States,New York,Queens County,40.7618536,-73.9187072
Brokered by Charmed Realty,House for sale,1390000,3,2,1276,3401 Fort Independence St,"Bronx, NY 10463",United States,New York,Bronx County,40.8807227,-73.8993457
Brokered by Coldwell Banker Labarca,House for sale,599999,3,2,1340,524 Thomas S Boyland St,"Brooklyn, NY 11212",United States,New York,Kings County,40.6677486,-73.9134481
Brokered by Connie Profaci Realty,House for sale,1588000,5,2,2580,8407 15th Ave,"Brooklyn, NY 11228",United States,New York,Kings County,40.6122575,-74.0082788
Brokered by Ashford Homes,House for sale,1488000,3,2,2886,141 Beacon Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5792773,-74.1211285
Brokered by Momentum Real Estate Llc,House for sale,650000,3,2,1110,64 Baltic Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6057728,-74.0906176
Brokered by Coldwell Banker Advantage,House for sale,1250000,5,4,2755,17 Lansing St,"Staten Island, NY 10305",United States,New York,Richmond County,40.5923372,-74.0687941
"Brokered by Nest Seekers International, Westside",House for sale,3200000,6,5,5000,18 W 127th St,"New York, NY 10027",United States,New York,New York County,40.8079404,-73.942354
Brokered by Corcoran SoHo,House for sale,3498000,2,2,2046,18 Leonard St Apt 6B,"New York, NY 10013",New York,New York County,New York,40.7184562,-74.008024
Brokered by Anne Lopa Real Estate,House for sale,2595000,7,6,4950,6659-6675 Amboy Rd,"Staten Island, NY 10309",United States,New York,Richmond County,40.5184841,-74.2244185
Brokered by Spire Group Inc.- Main Office,House for sale,775000,4,3,2184,1400 E 98th St,"Brooklyn, NY 11236",United States,New York,Kings County,40.6385513,-73.8938534
Brokered by Ideal Properties Realty,House for sale,939000,3,2,1700,1819 Burnett St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6089374,-73.9401956
Brokered by Coldwell Banker Reliable,House for sale,720000,3,3,2200,802 Herkimer St,"Brooklyn, NY 11233",United States,New York,Kings County,40.6782274,-73.9267868
"Brokered by Robert Defalco Realty, Inc.",House for sale,1199999,5,3,1728,1206 Tabor Ct,"Brooklyn, NY 11219",United States,New York,Kings County,40.628704,-74.00189
Brokered by Real Broker NY LLC,House for sale,710000,3,2,1400,190-45 112th Ave,"Saint Albans, NY 11412",United States,New York,Queens County,40.7011513,-73.7625984
"Brokered by Robert Defalco Realty, Inc.",House for sale,1199999,5,3,1728,1206 Tabor Ct,"Brooklyn, NY 11219",United States,New York,Kings County,40.628704,-74.00189
Brokered by Ideal Properties Realty,House for sale,939000,3,2,1700,1819 Burnett St,"Brooklyn, NY 11229",United States,New York,Kings County,40.6089374,-73.9401956
Brokered by CITIZENS INTERNATIONAL REALTY,House for sale,975000,3,2,2184,838 Lenox Rd,"Brooklyn, NY 11203",United States,New York,Kings County,40.6553249,-73.9284733
Brokered by qvtopservice,House for sale,649000,3,2,2000,114-30 202nd St,"Saint Albans, NY 11412",United States,New York,Queens County,40.6995553,-73.7527095
Brokered by TOP NEST INC,House for sale,849000,3,3,1656,1495 E 95th St,"Brooklyn, NY 11236",United States,New York,Kings County,40.6359565,-73.8946343
Brokered by Henry Watts Real Estate Corporation,House for sale,1400000,12,4,2184,1115 Putman Ave,"Brooklyn, NY 11221",United States,New York,Kings County,40.6887595,-73.9184086
Brokered by CITIZENS INTERNATIONAL REALTY,House for sale,975000,3,2,2184,838 Lenox Rd,"Brooklyn, NY 11203",United States,New York,Kings County,40.6553249,-73.9284733
Brokered by qvtopservice,House for sale,649000,3,2,2000,114-30 202nd St,"Saint Albans, NY 11412",United States,New York,Queens County,40.6995553,-73.7527095
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,11250000,5,6,4357,995 Fifth Ave Unit 5S,"New York, NY 10028",New York,New York County,New York,40.778004,-73.962547
Brokered by RE MAX Edge,House for sale,949900,3,2,1940,130 Avenue S,"Brooklyn, NY 11223",United States,New York,Kings County,40.6006625,-73.9808106
Brokered by Momentum Real Estate Llc,House for sale,599000,3,2,1232,19 Heusden St,"Staten Island, NY 10303",United States,New York,Richmond County,40.6338588,-74.1528287
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,635000,3,1,500,63 E 9th St Apt 5E,"New York, NY 10003",New York,New York County,New York,40.7314129,-73.9921518
"Brokered by ROYAL YORK REALTY, INC.",House for sale,1680000,5,2,1584,1045 E 29th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6255895,-73.9474055
Brokered by RE MAX Real Estate Professionals,House for sale,619000,2,2,804,15 Eunice Pl,"Staten Island, NY 10303",United States,New York,Richmond County,40.6250376,-74.1522209
Brokered by ProBase Real Estate,House for sale,1150000,3,2,1600,2801 Brown St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5851948,-73.9368737
Brokered by EXIT REALTY ONE,House for sale,1149000,3,1,2184,102-04 63 Rd,"Forest Hills, NY 11375",United States,New York,Queens County,40.7328877,-73.853874
Brokered by Flat Fee Express Llc,House for sale,849990,5,3,2184,114-34 Inwood St,"Jamaica, NY 11436",United States,New York,Queens County,40.6841541,-73.7978894
Brokered by Flat Fee Express Llc,House for sale,849990,5,3,2184,114-34 Inwood St,"Jamaica, NY 11436",United States,New York,Queens County,40.6841541,-73.7978894
"Brokered by Robert Defalco Realty, Inc.",House for sale,2199999,4,2,2848,3569 Richmond Rd,"Staten Island, NY 10306",United States,New York,Richmond County,40.5727658,-74.1401218
Brokered by Keller Williams Rlty Landmark,House for sale,1500000,3,1,2184,59-42/44 69 St,"Maspeth, NY 11378",United States,New York,Queens County,40.7220377,-73.8936918
Brokered by Golden Doors Realty Corp,House for sale,650000,5,2,1951,687 E 232nd St,"Bronx, NY 10466",United States,New York,Bronx County,40.8931042,-73.8582396
Brokered by Winzone Realty Inc,House for sale,1690000,10,4,2958,1809 Voorhies Ave,"Brooklyn, NY 11235",United States,New York,Kings County,40.5862321,-73.9509299
"Brokered by KMS Realty Group, Inc.",House for sale,629000,3,2,1216,132 Dalton Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.571871,-74.1276199
Brokered by Douglas Elliman  -111 Fifth Ave,House for sale,485000,3,1,525,242 E 25th St Apt 3D,"New York, NY 10010",New York,New York County,New York,40.7392184,-73.9805521
Brokered by Corcoran Chelsea/Flatiron,House for sale,2695000,2,2,1750,12 W 18th St Apt 4E,"New York, NY 10011",New York,New York County,New York,40.7388719,-73.9929549
Brokered by Keller Williams Rlty Landmark,House for sale,799000,3,2,2184,25-21 Humphrey St,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7645407,-73.8683353
Brokered by Momentum Real Estate Llc,House for sale,1380000,4,2,2520,8903 Ridge Blvd,"Brooklyn, NY 11209",United States,New York,Kings County,40.6217919,-74.0343844
Brokered by Real Estate Executives,House for sale,1249949,4,4,2720,25 Sanford St,"Staten Island, NY 10307",United States,New York,Richmond County,40.5107574,-74.239192
Brokered by RE MAX Edge,House for sale,1288000,3,2,1692,7715 20th Ave,"Brooklyn, NY 11214",United States,New York,Kings County,40.6091787,-73.993115
Brokered by RE/MAX 2000,House for sale,749999,9,3,2184,2414 Tiebout Ave,"Bronx, NY 10458",United States,New York,Bronx County,40.8595463,-73.8956582
Brokered by Momentum Real Estate LLC,House for sale,499000,3,2,1024,140 Kiswick St,"Staten Island, NY 10306",United States,New York,Richmond County,40.5757598,-74.0943577
Brokered by Charles Rutenberg Realty Inc,House for sale,758000,4,2,1216,960 E 40th St,"Brooklyn, NY 11210",United States,New York,Kings County,40.6318515,-73.9382094
Brokered by Exp Realty,House for sale,599999,2,2,1048,2566 Eastchester Rd,"Bronx, NY 10469",United States,New York,Bronx County,40.8648218,-73.8430463
Brokered by TOP NEST INC,House for sale,620000,3,2,1280,145-47 115th Ave,"Jamaica, NY 11436",United States,New York,Queens County,40.6837376,-73.7967497
Brokered by Countrywide Real Estate Inc,House for sale,849000,3,2,1890,2021 Watson Ave,"Bronx, NY 10472",United States,New York,Bronx County,40.8292519,-73.855841
Brokered by Highline Residential - Highline Residential,House for sale,2300000,6,4,3850,762 Greene Ave,"Brooklyn, NY 11221",United States,New York,Kings County,40.6897465,-73.9379631
Brokered by EXIT REALTY FIRST CHOICE,House for sale,1578000,5,3,2184,76-24 176th St,"Fresh Meadows, NY 11366",United States,New York,Queens County,40.7262631,-73.7937601
Brokered by E Realty International Corp,House for sale,849000,4,3,2184,257-21 87th Ave,"Floral Park, NY 11001",United States,New York,Queens County,40.7314866,-73.7083076
Brokered by Shaw Properties,House for sale,489000,7,3,2500,4429 Matilda Ave,"Bronx, NY 10470",United States,New York,Bronx County,40.9000223,-73.8557587
Brokered by Empire Fine Homes,House for sale,899000,4,2,1400,35-13 103rd St,"Corona, NY 11368",New York,Queens County,Queens,40.7421716,-73.8582741
Brokered by TALK OF THE TOWN REALTY C,House for sale,1175000,7,2,2184,7322 Avenue M,"Brooklyn, NY 11234",United States,New York,Kings County,40.6260389,-73.9106991
Brokered by American Homes Group,House for sale,1396000,4,4,2444,49 Weed Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5664524,-74.1051158
Brokered by BERGEN BASIN REALTY,House for sale,949000,4,2,2172,2430 E 71st St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6142439,-73.9015473
Brokered by RE MAX Real Estate Professionals,House for sale,650000,3,2,1500,54 Farrell Ct,"Staten Island, NY 10306",United States,New York,Richmond County,40.5659163,-74.1274652
Brokered by RE MAX Edge,House for sale,579999,3,2,1152,18 Vanderbilt Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6219834,-74.073006
Brokered by Elite Real Estate Group 1 Llc,House for sale,840000,3,2,1675,1459 Waring Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8611137,-73.8439969
Brokered by BERGEN BASIN REALTY,House for sale,949000,4,2,2172,2430 E 71st St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6142439,-73.9015473
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,499998,3,3,2184,1102 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,40.8102178,-73.858745
Brokered by Taranto Realty,House for sale,674999,3,2,1310,120 College Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6213314,-74.1248873
Brokered by Radiant Estates LLC,House for sale,685000,3,2,1100,5197 Amboy Rd,"Staten Island, NY 10312",United States,New York,Richmond County,40.5351707,-74.1837439
Brokered by New Concept Sheiks Realty Inc.,House for sale,589000,3,2,1785,1524 Harding Park,"Bronx, NY 10473",United States,New York,Bronx County,40.8086679,-73.857282
Brokered by 5 Boro Realty Corp,House for sale,1299999,6,2,2068,32 E 55th St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6575904,-73.9264561
Brokered by Excell Choice Realty,House for sale,799000,3,1,2184,1278 Schenectady Ave,"Brooklyn, NY 11203",United States,New York,Kings County,40.6414423,-73.9325148
Brokered by Keller Williams Rlty Landmark,House for sale,970000,4,2,2185,116-20 132nd St,"South Ozone Park, NY 11420",United States,New York,Queens County,40.6776259,-73.808058
Brokered by Wilk Real Estate I Llc,House for sale,2499000,2,2,1471,234 E 70th St Apt 4,"New York, NY 10021",New York,New York County,New York,40.76749,-73.9599095
Brokered by Keller Williams Realty NYC Grp,House for sale,499000,2,1,992,4219 DE Reimer Ave Unit A,"Bronx, NY 10466",United States,New York,Bronx County,40.8960621,-73.8441692
Brokered by Sungold Realty Corp,House for sale,1000000,8,3,2184,3560 Carlisle Pl Unit 2,"Bronx, NY 10467",United States,New York,Bronx County,40.8781863,-73.8629257
Brokered by NYC Empire Realty Inc.,House for sale,700000,4,2,1890,919 E 224th St,"Bronx, NY 10466",United States,New York,Bronx County,40.885187,-73.854142
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,929888,3,2,1070,86-22 259th St,"Floral Park, NY 11001",United States,New York,Queens County,40.732592,-73.7077664
Brokered by New Group Realty Inc,House for sale,948000,3,2,1368,30-41 86th St,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7604064,-73.882048
Brokered by Astor Brokerage Ltd,House for sale,999000,4,2,2184,144-13 75th Ave,"Flushing, NY 11367",United States,New York,Queens County,40.7243644,-73.8198856
Brokered by R A S Equity Partners,House for sale,634999,4,2,1732,4609 Richardson Ave,"Bronx, NY 10470",United States,New York,Bronx County,40.9028286,-73.8524821
Brokered by Century Homes Realty Group LLC,House for sale,1398000,4,2,2184,28-26 160th St,"Flushing, NY 11358",United States,New York,Queens County,40.771268,-73.8046173
Brokered by Corcoran SoHo,House for sale,21000000,3,2,2184,93 Grand St,"New York, NY 10013",United States,New York,New York County,40.7213862,-74.0021063
Brokered by Vismith Realty LLC,House for sale,749000,3,2,1080,73 Westbrook Ave,"Staten Island, NY 10303",United States,New York,Richmond County,40.6266424,-74.1510397
Brokered by EXIT REALTY PREMIER,House for sale,749000,3,2,2002,631 Essex St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6681727,-73.8800267
Brokered by Corcoran SoHo,House for sale,21000000,3,2,2184,93 Grand St,"New York, NY 10013",United States,New York,New York County,40.7213862,-74.0021063
"Brokered by Robert Defalco Realty, Inc.",House for sale,829999,3,2,1380,284 Corbin Ave,"Staten Island, NY 10308",United States,New York,Richmond County,40.5637062,-74.149755
Brokered by TRACEY REAL ESTATE,House for sale,975000,3,2,1400,2115 Kenmore Ct,"Brooklyn, NY 11235",United States,New York,Kings County,40.5856655,-73.9472452
Brokered by RE MAX Real Estate Professionals,House for sale,825900,3,2,1923,50 Sleepy Hollow Rd,"Staten Island, NY 10314",United States,New York,Richmond County,40.594143,-74.1658674
Brokered by CENTURY 21 Achievers,House for sale,569000,2,1,840,765 Shepherd Ave,"Brooklyn, NY 11208",United States,New York,Kings County,40.6656889,-73.8773179
Brokered by EXIT REALTY PREMIER,House for sale,749000,3,2,2002,631 Essex St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6681727,-73.8800267
Brokered by Fine Choice Realty Inc,House for sale,799000,3,2,1989,217 Remsen Ave,"Brooklyn, NY 11212",United States,New York,Kings County,40.6592604,-73.9267735
