Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,675000,3,1,2184,1793 Riverside Dr Apt 4F,"Manhattan, NY 10034",New York,New York County,New York,40.8667064,-73.9304963
Brokered by RE MAX City Square,Co-op for sale,260000,1,1,800,2950 Ocean Ave Apt C11,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5892251,-73.94999
"Brokered by Nest Seekers International, Tribeca",Co-op for sale,455000,1,1,725,415 E 85th St Apt 1A,"New York, NY 10028",New York,New York County,New York,40.7760324,-73.9487922
Brokered by Azbel Real Estate Inc,Co-op for sale,475000,2,2,1150,458 Neptune Ave Apt 4C,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5794182,-73.9709078
Brokered by COMPASS,Co-op for sale,209000,1,1,2184,200-18 17th Ave Unit 2-97,"Bayside, NY 11360",New York,Kings County,Brooklyn,40.6456538,-73.9636266
Brokered by RE MAX Elite,Co-op for sale,259000,1,1,625,325 Marine Ave Apt C8,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6147332,-74.0337807
Brokered by Gilbert Perez,Co-op for sale,345000,3,2,1100,6601 Broadway Apt 3A,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.908552,-73.896916
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,599000,2,2,1350,4 E 95th St Unit 1B,"New York, NY 10128",New York,New York County,New York,40.7868163,-73.9557515
Brokered by COMPASS,Co-op for sale,1295000,2,2,2184,71 E 77th St Apt 9C,"Manhattan, NY 10075",New York,New York County,New York,40.774576,-73.9624413
Brokered by Hometown Properties,Co-op for sale,188000,3,1,300,460 Ovington Ave Apt 5H,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6327714,-74.022251
Brokered by COMPASS,Co-op for sale,1295000,2,2,2184,71 E 77th St Apt 9C,"Manhattan, NY 10075",New York,New York County,New York,40.774576,-73.9624413
Brokered by COMPASS,Co-op for sale,4400000,3,3,3500,141 W 26th St Apt 2,"Manhattan, NY 10001",New York,New York County,New York,40.7454222,-73.9925061
Brokered by Piastro Realty LLC,Co-op for sale,525000,2,1,1300,50 Brighton 1 Rd Unit 2D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5751942,-73.9669983
Brokered by Welcome Home R E Sunnyside,Co-op for sale,375000,1,1,2184,39-65 52nd St Unit 5U,"Woodside, NY 11377",New York,Queens County,Queens,40.7467824,-73.9119505
Brokered by COMPASS,Co-op for sale,750000,3,2,2184,35-55 80th St Unit 52,"Queens, NY 11372",New York,Queens County,Queens,40.7515899,-73.8865299
Brokered by COMPASS,Co-op for sale,599000,1,1,755,452 W 50th St Apt 4W,"Manhattan, NY 10019",New York,New York County,New York,40.7643103,-73.9913297
Brokered by EXP Realty,Co-op for sale,338000,1,1,2184,34-40 79th St Unit 1G,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7522642,-73.8878675
Brokered by Exp Realty,Co-op for sale,339000,1,1,2184,42-30 Douglaston Pkwy Unit 7H,"Douglaston, NY 11363",New York,Queens County,Queens,40.7686099,-73.74772
Brokered by Goldstone N Y Realty Llc,Co-op for sale,219000,1,1,2184,150-25 72nd Rd Unit 1E,"Flushing, NY 11367",United States,New York,Queens County,40.7288351,-73.8169278
Brokered by Douglas Elliman - Bayside,Co-op for sale,439900,2,1,1000,97-37 63rd Rd Unit 4K,"Rego Park, NY 11374",New York,Queens County,Queens,40.7318958,-73.8599645
Brokered by Brown Harris Stevens,Co-op for sale,2850000,3,2,2184,520 Laguardia Pl Apt 7N,"Manhattan, NY 10012",New York,New York County,New York,40.7282135,-73.9990284
Brokered by Queens Quality Management,Co-op for sale,358000,2,1,2184,15-30 212 St Unit 224,"Bayside, NY 11360",New York,Queens County,Queens,40.7856799,-73.7816
Brokered by Benjamin Realty Since 1980,Co-op for sale,299000,1,1,2184,70-31 108th St Unit 5F,"Forest Hills, NY 11375",United States,New York,Queens County,40.7220791,-73.8436959
Brokered by Corcoran Brooklyn Heights,Co-op for sale,650000,2,2,1200,110-20 71st Rd Apt 708,"Queens, NY 11375",New York,Queens County,Queens,40.7216499,-73.84119
Brokered by REAL NEW YORK - Lower East Side,Co-op for sale,589000,2,2,1100,10114 Fourth Ave Unit 22E,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6120095,-74.0345805
Brokered by Coldwell Banker American Homes,Co-op for sale,199000,1,1,2184,150-14 Village Rd Unit 93GC,"Jamaica, NY 11432",New York,Queens County,Queens,40.7166575,-73.8111887
Brokered by Elegran Real Estate And Development,Co-op for sale,1495000,4,4,2600,315 E 65th St Apt 11C,"New York, NY 10065",New York,New York County,New York,40.764197,-73.960624
Brokered by RE MAX Elite,Co-op for sale,239000,3,1,450,9902 3rd Ave Apt 5P,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6141658,-74.0353827
Brokered by Highline Residential - Highline Residential,Co-op for sale,325000,4,1,2184,229 W 144th St Apt 34,"New York, NY 10030",New York,New York County,New York,40.8214364,-73.9403013
Brokered by Douglas Elliman - Roslyn,Co-op for sale,439999,1,2,1215,271-10 Grand Central Pkwy Unit 8O,"Floral Park, NY 11005",New York,Queens County,Queens,40.7564761,-73.7212008
Brokered by Charles H. Greenthal Property,Co-op for sale,234900,1,1,753,26910 Grand Central Pkwy Apt 6M,"Floral Park, NY 11005",New York,Queens County,Queens,40.7577991,-73.7159564
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,675000,2,1,2184,35-15 78th St Unit 21,"Queens, NY 11372",New York,Queens County,Queens,40.7513999,-73.88839
Brokered by RE MAX Edge,Co-op for sale,525000,2,1,1000,6801 Shore Rd Apt 4J,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6393755,-74.0352909
Brokered by Keller Williams Rlty Landmark,Co-op for sale,385000,2,2,2184,18-15 215th St Unit 3H,"Bayside, NY 11360",New York,Queens County,Queens,40.7839472,-73.774951
Brokered by Coldwell Banker Reliable Real Estate,Co-op for sale,199000,1,1,2184,21-47 33rd St Unit 1G,"Astoria, NY 11105",New York,Queens County,Queens,40.7771999,-73.9073699
Brokered by Keller Williams Rlty Landmark,Co-op for sale,670000,2,2,2184,17-85 215th St Unit 15N,"Bayside, NY 11360",New York,Queens County,Queens,40.7843012,-73.7761962
Brokered by Horowitz Real Estate,Co-op for sale,305000,2,1,600,21-15 33rd St Unit 5H,"Astoria, NY 11105",New York,Queens County,Queens,40.7767119,-73.9077637
Brokered by Brown Harris Stevens,Co-op for sale,140000,1,1,2184,828 Gerard Ave Apt 4G,"Bronx, NY 10451",New York,Bronx County,The Bronx,40.8260352,-73.9256625
Brokered by EXP Realty,Co-op for sale,279000,1,1,2184,67-38 108th St Unit B22,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7282899,-73.8472
Brokered by Winzone Realty Inc,Co-op for sale,329000,2,1,2184,196-58 67 Ave Unit 2,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7389649,-73.7774313
NoBroker,Co-op for sale,430000,3,1,2184,2 Tudor City Pl Apt 4OS,"New York, NY 10017",New York,New York County,New York,40.7482797,-73.9715473
Brokered by Brp Associates Inc,Co-op for sale,175000,1,1,800,2232 Brigham St Apt 1J,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.5980473,-73.9354323
Brokered by William Raveis Real Estate - Rye,Co-op for sale,136999,1,1,750,2105 Wallace Ave Apt 2F,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8533818,-73.8651554
Brokered by Brown Harris Stevens,Co-op for sale,329000,1,1,2184,187 Pinehurst Ave Apt 4I,"Manhattan, NY 10033",New York,New York County,New York,40.8544444,-73.9377977
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,825000,1,1,750,132 E 35th St Unit 10L,"New York, NY 10016",New York,New York County,New York,40.7468058,-73.9797483
Brokered by The Agency,Co-op for sale,685000,1,1,2184,225 Lincoln Pl Apt 3G,"Brooklyn, NY 11217",New York,Kings County,Brooklyn,40.6752414,-73.9729777
Brokered by Affordable Realty Corp,Co-op for sale,189000,1,1,2184,87-05 166th St Unit 4H,"Jamaica, NY 11432",New York,Queens County,Queens,40.7109831,-73.7970163
Brokered by RE MAX Edge,Co-op for sale,379000,2,1,1000,1680 Ocean Ave Apt 5L,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6211681,-73.9559582
Brokered by Corcoran Park Avenue South,Co-op for sale,815000,1,1,630,33 E 22nd St Apt 4F,"New York, NY 10010",New York,New York County,New York,40.7400376,-73.9876681
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,599000,2,2,1200,321 93rd St Apt 2,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6186895,-74.032363
"Brokered by Charles Rutenberg Realty, Inc.",Co-op for sale,280000,2,2,975,6 Fordham Hill Oval Apt 12G,"Bronx, NY 10468",New York,Bronx County,The Bronx,40.8651305,-73.9068012
Brokered by qvtopservice,Co-op for sale,310000,2,1,2184,68-02 140th St Unit A,"Kew Gardens Hills, NY 11367",United States,New York,Queens County,40.7318363,-73.8270224
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,575000,2,2,2184,99-15 66th Ave Unit 5H,"Rego Park, NY 11374",New York,Queens County,Queens,40.7287304,-73.8540818
Brokered by COMPASS,Co-op for sale,850000,1,1,2184,720 Greenwich St Apt 7K,"Manhattan, NY 10014",New York,New York County,New York,40.7343573,-74.0073312
Brokered by Charles H. Greenthal Property,Co-op for sale,309000,1,2,1074,269-10 Grand Central Pkwy Unit 1A,"Floral Park, NY 11005",New York,Queens County,Queens,40.7577974,-73.7159601
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,999000,3,1,2184,839 W End Ave Apt 2A,"New York, NY 10025",New York,New York County,New York,40.7983784,-73.9712947
Brokered by Brown Harris Stevens,Co-op for sale,399000,3,2,2184,12 E 132nd St Apt 2A,"Manhattan, NY 10037",New York,New York County,New York,40.8102659,-73.9382868
Brokered by Coldwell Banker American Homes,Co-op for sale,225000,1,1,2184,160-30 Cross Island Pkwy Unit 619,"Whitestone, NY 11357",New York,Queens County,Queens,40.7864852,-73.8017612
Brokered by Corcoran Bedford Stuyvesant,Co-op for sale,235000,1,1,2184,118-18 Union Tpke Apt 15E,"Queens, NY 11415",New York,Queens County,Queens,40.7123992,-73.8339305
Brokered by Corcoran Park Avenue South,Co-op for sale,715000,3,1,983,229 E 14th St Apt 3E,"New York, NY 10003",New York,New York County,New York,40.7329326,-73.9858654
Brokered by LoHo Realty Inc,Co-op for sale,565000,2,1,2184,550 Grand St Apt H11E,"New York City, NY 10002",New York,Kings County,Brooklyn,40.7108846,-73.9496434
Brokered by Brown Harris Stevens,Co-op for sale,1200000,2,2,1100,185 Prospect Park SW Apt 304,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6533033,-73.9730719
Brokered by Mirador Real Estate LLC,Co-op for sale,1049000,2,1,2184,376 West St Apt 2B,"New York, NY 10014",New York,New York County,New York,40.7316025,-74.0100989
Brokered by Mirador Real Estate LLC,Co-op for sale,1049000,2,1,2184,376 West St Apt 2B,"New York, NY 10014",New York,New York County,New York,40.7316025,-74.0100989
Brokered by Keller Williams NYC - New York Living Solutions,Co-op for sale,560000,1,1,700,200 E 36th St Apt 17G,"New York, NY 10016",New York,New York County,New York,40.7467649,-73.976998
Brokered by Realty Executives Metro Garden,Co-op for sale,255000,1,1,650,66-36 Yellowstone Blvd Unit 26C,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7291499,-73.84944
Brokered by COMPASS,Co-op for sale,995000,2,2,2184,425 W 24th St Apt 1E,"Manhattan, NY 10011",New York,New York County,New York,40.747844,-74.00189
Brokered by COMPASS,Co-op for sale,995000,2,2,2184,425 W 24th St Apt 1E,"Manhattan, NY 10011",New York,New York County,New York,40.747844,-74.00189
Brokered by Redfin Real Estate,Co-op for sale,569000,2,2,2184,61-15 97th St Unit 14F,"Rego Park, NY 11374",New York,Queens County,Queens,40.7337965,-73.8620837
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,7195000,3,4,2184,812 Fifth Ave Unit 10A,"Manhattan, NY 10065",New York,New York County,New York,40.7662872,-73.9711965
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,398000,3,1,2184,21-77 33rd St Unit 4F,"Astoria, NY 11105",New York,Queens County,Queens,40.7753841,-73.90928
Brokered by Queens Quality Management,Co-op for sale,359000,2,1,2184,16-29 212 St Unit 105,"Bayside, NY 11360",New York,Queens County,Queens,40.7838199,-73.78072
Brokered by COMPASS,Co-op for sale,725000,2,2,2184,35-56 77th St Unit 41,"Queens, NY 11372",New York,Queens County,Queens,40.7512999,-73.88932
Brokered by Keller Williams Rlty Landmark,Co-op for sale,575000,2,1,2184,46-01 39 Ave Unit 514,"Sunnyside, NY 11104",New York,Queens County,Queens,40.7493599,-73.91745
NoBroker,Co-op for sale,239000,1,1,2184,111-31 66th Ave Unit 2C,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7318103,-73.8443526
Brokered by Steven Corcoran Real Estate LLC - Steven Corcoran Real Estate TudorCity.com,Co-op for sale,259000,3,1,250,321 E 43rd St Apt 211,"New York, NY 10017",New York,New York County,New York,40.750236,-73.9707571
Brokered by COMPASS,Co-op for sale,900000,2,2,2184,2166 Broadway Apt 11F,"Manhattan, NY 10024",New York,New York County,New York,40.7819299,-73.9807097
Brokered by RE MAX Edge,Co-op for sale,219000,3,1,550,1119 Ocean Pkwy Unit 1O,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.621071,-73.969227
Brokered by Nexthome All Island,Co-op for sale,425000,3,2,1300,61-20 Grand Central Pkwy Unit C505,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7379227,-73.8470718
Brokered by Coldwell Banker Reliable,Co-op for sale,279999,1,1,790,3235 Emmons Ave Apt 412,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5844399,-73.9316116
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,1600000,4,2,2350,26 Beaver St Apt 4,"New York, NY 10004",New York,New York County,New York,40.7048255,-74.0118183
Brokered by Douglas Elliman - 140 Franklin,Co-op for sale,640000,2,1,2184,85 First Ave Unit 7B,"New York, NY 10003",10003,United States,New York,40.7301239,-73.9834424
Brokered by Douglas Elliman - 3544 Johnson Ave,Co-op for sale,250000,1,2,740,6300 Riverdale Ave Apt 5K,"Bronx, NY 10471",10471,United States,New York,40.9127295,-73.9022248
Brokered by Julia Shildkret Real Estate,Co-op for sale,309000,1,1,850,66-36 Yellowstone Blvd Unit 14A,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7291499,-73.84944
Brokered by COMPASS,Co-op for sale,400000,3,1,2184,110 Thompson St Apt 3D,"Manhattan, NY 10012",New York,New York County,New York,40.7257358,-74.0017575
Brokered by Keller Williams Valley Realty,Co-op for sale,529000,2,2,1200,4150 78th St Apt 222,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7438826,-73.8873872
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,2250000,2,2,2184,288 W 12th St # 3FR,"New York, NY 10014",New York,New York County,New York,40.7373809,-74.0040989
Brokered by Utopia Real Estate,Co-op for sale,239900,1,1,2184,163-02 17 Ave Unit 1,"Whitestone, NY 11357",United States,New York,Queens County,40.7828417,-73.8000905
Brokered by RE/MAX Team,Co-op for sale,199900,3,1,550,66-36 Yellowstone Blvd Unit 23C,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7291499,-73.84944
Brokered by COMPASS,Co-op for sale,2500000,3,3,2184,336 W End Ave Unit 17AF,"Manhattan, NY 10023",New York,New York County,New York,40.7821377,-73.9824061
Brokered by World Prop Intl Sea To Sky,Co-op for sale,399990,2,1,1000,71-36 110 St Unit 3L,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7213566,-73.8414009
Brokered by Realty Executives Today,Co-op for sale,215000,3,1,625,6333 98th Pl Apt 3L,"Rego Park, NY 11374",Queens County,Queens,Rego Park,40.7318415,-73.8574816
Brokered by RE/MAX Team,Co-op for sale,199900,3,1,550,66-36 Yellowstone Blvd Unit 23C,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7291499,-73.84944
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,130000,1,1,720,2081 Cruger Ave Apt 4C,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8527259,-73.8670374
Brokered by Keller Williams NYC,Co-op for sale,1195000,3,2,2184,250 W 103rd St Apt 2B,"New York, NY 10025",New York,New York County,New York,40.7992102,-73.9695499
Brokered by COMPASS,Co-op for sale,679000,1,1,2184,200 Cabrini Blvd Apt 117,"Manhattan, NY 10033",New York,New York County,New York,40.853549,-73.9392769
Brokered by Pride Estates,Co-op for sale,185000,2,1,854,2250 Brigham St Apt 3G,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.5977235,-73.9352176
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,1400000,2,2,2184,201 W 70th St Apt 8C,"New York, NY 10023",New York,New York County,New York,40.7776749,-73.9829506
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,599000,2,1,1100,310 Lexington Ave Apt 1F,"Manhattan, NY 10016",New York,New York County,New York,40.7487581,-73.9782786
Brokered by Corcoran SoHo,Co-op for sale,799000,1,1,2184,430 W 34th St Apt 12H,"New York, NY 10001",New York,New York County,New York,40.7536573,-73.9975607
Brokered by Corcoran East Side,Co-op for sale,2700000,2,2,2184,43 Fifth Ave # 8NW,"New York, NY 10003",New York,New York County,New York,40.7340159,-73.9946266
Brokered by Serhant,Co-op for sale,1695000,4,4,2184,55 Liberty St Ph 31A,"New York, NY 10038",New York,New York County,New York,40.7088048,-74.009407
Brokered by Morris Park Realty Group,Co-op for sale,339000,2,1,822,59A Edgewater Park Unit A,"Bronx, NY 10465",United States,New York,Bronx County,40.8224967,-73.8110903
Brokered by Ernest Chi Real Estate LLC,Co-op for sale,425000,3,2,1150,4705 Henry Hudson Pkwy W Apt 7J,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.8952914,-73.9089308
Brokered by Douglas Elliman - 936 Broadway,Co-op for sale,799000,2,2,1000,325 E 41st St Apt 509,"New York, NY 10017",New York,New York County,New York,40.7490288,-73.9719957
Brokered by Corcoran Park Avenue South,Co-op for sale,475000,1,1,750,100 Remsen St Apt 8K,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6939582,-73.9943695
Brokered by KORR REALTY,Co-op for sale,325000,3,1,1200,3021 Avenue Z Apt 2H,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.590397,-73.935927
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,3500000,4,4,2700,325 W 52nd St Ph G,"New York, NY 10019",United States,New York,New York County,40.7641121,-73.9862772
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,220000,1,1,750,245-54 62nd Ave Unit Lower,"Little Neck, NY 11362",United States,New York,Queens County,40.7554479,-73.7319604
Brokered by The Agency,Co-op for sale,4000000,3,2,2300,52 Riverside Dr Apt 16A,"New York, NY 10024",New York,New York County,New York,40.7840425,-73.9833243
Brokered by Brown Harris Stevens,Co-op for sale,435000,3,1,2184,110 Thompson St Apt 2E,"Manhattan, NY 10012",New York,New York County,New York,40.7257358,-74.0017575
Brokered by RE MAX Edge,Co-op for sale,349000,2,1,800,3235 Emmons Ave Apt 625,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5844399,-73.9316116
